Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
22750328,02/21/2012 12:00 AM,02/21/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10031,614 WEST 152 STREET,WEST 152 STREET,BROADWAY,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,N/A,Closed,,,09 MANHATTAN,MANHATTAN,998692,242068,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83108435910498,-73.94781300415312,"(40.83108435910498, -73.94781300415312)"
22780310,02/27/2012 12:00 AM,02/27/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10003,56 EAST 4 STREET,EAST 4 STREET,BOWERY,2 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,03 MANHATTAN,MANHATTAN,986752,204082,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72683428858563,-73.99097302361501,"(40.72683428858563, -73.99097302361501)"
22780265,02/26/2012 12:00 AM,02/26/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10033,426 AUDUBON AVENUE,AUDUBON AVENUE,WEST 186 STREET,WEST 187 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,12 MANHATTAN,MANHATTAN,1003650,249735,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85211853038332,-73.92987481417771,"(40.85211853038332, -73.92987481417771)"
22781448,02/27/2012 12:00 AM,02/27/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10034,647 WEST 207 STREET,WEST 207 STREET,COOPER STREET,SEAMAN AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,12 MANHATTAN,MANHATTAN,1005838,255836,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86885885404517,-73.92194620324679,"(40.86885885404517, -73.92194620324679)"
22743510,02/19/2012 12:00 AM,02/19/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10011,333 WEST 19 STREET,WEST 19 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,04 MANHATTAN,MANHATTAN,983877,210080,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74329766580944,-74.0013460808214,"(40.74329766580944, -74.0013460808214)"
22743460,02/19/2012 12:00 AM,02/19/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10030,238 WEST 140 STREET,WEST 140 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,10 MANHATTAN,MANHATTAN,1000127,237662,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.818988680913904,-73.94263797661017,"(40.818988680913904, -73.94263797661017)"
22772277,02/24/2012 12:00 AM,02/24/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10018,336 WEST 37 STREET,WEST 37 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,04 MANHATTAN,MANHATTAN,986123,214188,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75457290046867,-73.9932395814082,"(40.75457290046867, -73.9932395814082)"
22767668,02/24/2012 12:00 AM,02/24/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10033,548 WEST 186 STREET,WEST 186 STREET,AUDUBON AVENUE,ST NICHOLAS AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,12 MANHATTAN,MANHATTAN,1003500,249662,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85191849542879,-73.93041722860106,"(40.85191849542879, -73.93041722860106)"
22763812,02/23/2012 12:00 AM,02/23/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10031,527W WEST 147 STREET,WEST 147 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,,,09 MANHATTAN,MANHATTAN,998759,240553,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82692600838655,-73.94757417230737,"(40.82692600838655, -73.94757417230737)"
22743173,02/19/2012 12:00 AM,02/19/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10027,509 SEMINARY ROW,SEMINARY ROW,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,,,09 MANHATTAN,MANHATTAN,995646,234703,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.810873971682625,-73.95883240569516,"(40.810873971682625, -73.95883240569516)"
22743141,02/19/2012 12:00 AM,02/19/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10033,547 WEST 186 STREET,WEST 186 STREET,AUDUBON AVENUE,ST NICHOLAS AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,12 MANHATTAN,MANHATTAN,1003488,249676,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85195694741637,-73.9304605646824,"(40.85195694741637, -73.9304605646824)"
22743140,02/19/2012 12:00 AM,02/19/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10029,155E EAST 104 STREET,EAST 104 STREET,LEXINGTON AVENUE,3 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,11 MANHATTAN,MANHATTAN,998977,227380,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79076941799378,-73.94681536558039,"(40.79076941799378, -73.94681536558039)"
22740335,02/19/2012 12:00 AM,02/19/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10035,26 EAST 125 STREET,EAST 125 STREET,5 AVENUE,MADISON AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,11 MANHATTAN,MANHATTAN,1000479,232942,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.806032959006174,-73.94137764819999,"(40.806032959006174, -73.94137764819999)"
22740470,02/18/2012 12:00 AM,02/18/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10003,225 EAST 12 STREET,EAST 12 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,03 MANHATTAN,MANHATTAN,987849,205780,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73149450541061,-73.98701424454818,"(40.73149450541061, -73.98701424454818)"
22786846,02/27/2012 12:00 AM,02/27/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10282,102 NORTH END AVENUE,NORTH END AVENUE,VESEY STREET,VESEY STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,01 MANHATTAN,MANHATTAN,979772,199702,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.714811465583885,-74.01615328095208,"(40.714811465583885, -74.01615328095208)"
22775422,02/25/2012 12:00 AM,02/25/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10032,605 WEST 156 STREET,WEST 156 STREET,BROADWAY,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,N/A,Closed,,,12 MANHATTAN,MANHATTAN,999240,243003,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83364975163264,-73.94583068585648,"(40.83364975163264, -73.94583068585648)"
22740283,02/18/2012 12:00 AM,02/18/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10034,647 WEST 207 STREET,WEST 207 STREET,COOPER STREET,SEAMAN AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,12 MANHATTAN,MANHATTAN,1005838,255836,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86885885404517,-73.92194620324679,"(40.86885885404517, -73.92194620324679)"
22737390,02/18/2012 12:00 AM,02/18/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10026,114 WEST 116 STREET,WEST 116 STREET,LENOX AVENUE,7 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,10 MANHATTAN,MANHATTAN,997935,231612,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.802386781867945,-73.95056978725694,"(40.802386781867945, -73.95056978725694)"
22737374,02/19/2012 12:00 AM,02/19/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10029,155E EAST 104 STREET,EAST 104 STREET,LEXINGTON AVENUE,3 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,11 MANHATTAN,MANHATTAN,998977,227380,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79076941799378,-73.94681536558039,"(40.79076941799378, -73.94681536558039)"
22779778,02/26/2012 12:00 AM,02/26/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10033,426 AUDUBON AVENUE,AUDUBON AVENUE,WEST 186 STREET,WEST 187 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,12 MANHATTAN,MANHATTAN,1003650,249735,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85211853038332,-73.92987481417771,"(40.85211853038332, -73.92987481417771)"
22775333,02/25/2012 12:00 AM,02/25/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10033,426 AUDUBON AVENUE,AUDUBON AVENUE,WEST 186 STREET,WEST 187 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,12 MANHATTAN,MANHATTAN,1003650,249735,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85211853038332,-73.92987481417771,"(40.85211853038332, -73.92987481417771)"
22759116,02/22/2012 12:00 AM,02/22/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10032,105 HAVEN AVENUE,HAVEN AVENUE,WEST 171 STREET,BEND,,,ADDRESS,NEW YORK,,N/A,Closed,,,12 MANHATTAN,MANHATTAN,1000192,247064,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.844794346208275,-73.94238079453925,"(40.844794346208275, -73.94238079453925)"
22755741,02/22/2012 12:00 AM,02/22/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10013,80 ELIZABETH STREET,ELIZABETH STREET,HESTER STREET,GRAND STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,02 MANHATTAN,MANHATTAN,985349,200880,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71804585836772,-73.99603543609436,"(40.71804585836772, -73.99603543609436)"
22743068,02/19/2012 12:00 AM,02/19/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10128,1780 1 AVENUE,1 AVENUE,EAST 92 STREET,EAST 93 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,08 MANHATTAN,MANHATTAN,999083,223776,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78087722471088,-73.94644051851448,"(40.78087722471088, -73.94644051851448)"
22743063,02/19/2012 12:00 AM,02/19/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10033,,,,,AUDUBON AVENUE,WEST  186 STREET,INTERSECTION,NEW YORK,,N/A,Closed,,,12 MANHATTAN,MANHATTAN,1003588,249617,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85179479152171,-73.93009926586655,"(40.85179479152171, -73.93009926586655)"
22779329,02/26/2012 12:00 AM,02/26/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10031,600 WEST 150 STREET,WEST 150 STREET,BROADWAY,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,N/A,Closed,,,09 MANHATTAN,MANHATTAN,998513,241571,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82972052770736,-73.94846088744225,"(40.82972052770736, -73.94846088744225)"
22771583,02/24/2012 12:00 AM,02/24/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10026,275 WEST 118 STREET,WEST 118 STREET,ST NICHOLAS AVENUE,8 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,10 MANHATTAN,MANHATTAN,997100,232704,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80538527522663,-73.95358371621212,"(40.80538527522663, -73.95358371621212)"
22752319,02/21/2012 12:00 AM,02/21/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10032,1909 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 154 STREET,WEST 155 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,09 MANHATTAN,MANHATTAN,999980,242150,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8313072254753,-73.94315855121066,"(40.8313072254753, -73.94315855121066)"
22749416,02/21/2012 12:00 AM,02/21/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10026,60 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST 113 STREET,WEST 114 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,10 MANHATTAN,MANHATTAN,997399,231065,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80088623075003,-73.952506889797,"(40.80088623075003, -73.952506889797)"
22783836,02/27/2012 12:00 AM,02/27/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10065,325 EAST 64 STREET,EAST 64 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,08 MANHATTAN,MANHATTAN,994972,217414,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7634211416179,-73.96129479977898,"(40.7634211416179, -73.96129479977898)"
22773543,02/24/2012 12:00 AM,02/24/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10026,275 WEST 118 STREET,WEST 118 STREET,ST NICHOLAS AVENUE,8 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,10 MANHATTAN,MANHATTAN,997100,232704,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80538527522663,-73.95358371621212,"(40.80538527522663, -73.95358371621212)"
22766176,02/23/2012 12:00 AM,02/23/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10033,426 AUDUBON AVENUE,AUDUBON AVENUE,WEST 186 STREET,WEST 187 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,12 MANHATTAN,MANHATTAN,1003650,249735,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85211853038332,-73.92987481417771,"(40.85211853038332, -73.92987481417771)"
22774829,02/25/2012 12:00 AM,02/25/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10033,426 AUDUBON AVENUE,AUDUBON AVENUE,WEST 186 STREET,WEST 187 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,12 MANHATTAN,MANHATTAN,1003650,249735,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85211853038332,-73.92987481417771,"(40.85211853038332, -73.92987481417771)"
22773512,02/24/2012 12:00 AM,02/24/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10031,529W WEST 147 STREET,WEST 147 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,,,09 MANHATTAN,MANHATTAN,998748,240559,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82694249473566,-73.94761390597976,"(40.82694249473566, -73.94761390597976)"
22738622,02/18/2012 12:00 AM,02/18/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10026,275 WEST 118 STREET,WEST 118 STREET,ST NICHOLAS AVENUE,8 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,10 MANHATTAN,MANHATTAN,997100,232704,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80538527522663,-73.95358371621212,"(40.80538527522663, -73.95358371621212)"
22779356,02/26/2012 12:00 AM,02/26/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10033,426 AUDUBON AVENUE,AUDUBON AVENUE,WEST 186 STREET,WEST 187 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,12 MANHATTAN,MANHATTAN,1003650,249735,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85211853038332,-73.92987481417771,"(40.85211853038332, -73.92987481417771)"
22777018,02/26/2012 12:00 AM,02/26/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10021,321 EAST 69 STREET,EAST 69 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,08 MANHATTAN,MANHATTAN,995585,218566,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.766582319002346,-73.95907999719444,"(40.766582319002346, -73.95907999719444)"
22774831,02/25/2012 12:00 AM,02/25/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10038,180 SOUTH STREET,SOUTH STREET,R F WAGNER SR PLACE,CATHERINE SLIP,,,ADDRESS,NEW YORK,,N/A,Closed,,,03 MANHATTAN,MANHATTAN,984540,197519,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70882077840817,-73.9989539905195,"(40.70882077840817, -73.9989539905195)"
22743903,02/20/2012 12:00 AM,02/20/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10033,426 AUDUBON AVENUE,AUDUBON AVENUE,WEST 186 STREET,WEST 187 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,12 MANHATTAN,MANHATTAN,1003650,249735,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85211853038332,-73.92987481417771,"(40.85211853038332, -73.92987481417771)"
22739582,02/18/2012 12:00 AM,02/18/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10026,275 WEST 118 STREET,WEST 118 STREET,ST NICHOLAS AVENUE,8 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,10 MANHATTAN,MANHATTAN,997100,232704,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80538527522663,-73.95358371621212,"(40.80538527522663, -73.95358371621212)"
22776992,02/25/2012 12:00 AM,02/25/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10032,2201 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 169 STREET,WEST 170 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,12 MANHATTAN,MANHATTAN,1001850,245525,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84056709332539,-73.9363923225984,"(40.84056709332539, -73.9363923225984)"
22743924,02/20/2012 12:00 AM,02/20/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10032,1909 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 154 STREET,WEST 155 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,09 MANHATTAN,MANHATTAN,999980,242150,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8313072254753,-73.94315855121066,"(40.8313072254753, -73.94315855121066)"
22739854,02/18/2012 12:00 AM,02/18/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10031,593 WEST 136 STREET,WEST 136 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,,,09 MANHATTAN,MANHATTAN,996995,238215,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.820511583912726,-73.95395252880064,"(40.820511583912726, -73.95395252880064)"
22760804,02/22/2012 12:00 AM,02/22/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10033,426 AUDUBON AVENUE,AUDUBON AVENUE,WEST 186 STREET,WEST 187 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,12 MANHATTAN,MANHATTAN,1003650,249735,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85211853038332,-73.92987481417771,"(40.85211853038332, -73.92987481417771)"
22738091,02/18/2012 12:00 AM,02/18/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10031,614 WEST 152 STREET,WEST 152 STREET,BROADWAY,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,N/A,Closed,,,09 MANHATTAN,MANHATTAN,998692,242068,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83108435910498,-73.94781300415312,"(40.83108435910498, -73.94781300415312)"
22738120,02/19/2012 12:00 AM,02/19/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10040,143 BENNETT AVENUE,BENNETT AVENUE,WEST 187 STREET,WEST 189 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,12 MANHATTAN,MANHATTAN,1002376,250752,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85491259936357,-73.93447719081878,"(40.85491259936357, -73.93447719081878)"
22858626,03/10/2012 12:00 AM,03/10/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10009,410 EAST 12 STREET,EAST 12 STREET,1 AVENUE,AVENUE A,,,ADDRESS,NEW YORK,,N/A,Closed,,,03 MANHATTAN,MANHATTAN,988947,205161,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.729794987087125,-73.98305292083118,"(40.729794987087125, -73.98305292083118)"
22859528,03/11/2012 12:00 AM,03/11/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Home,10032,550 WEST 157 STREET,WEST 157 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,,,12 MANHATTAN,MANHATTAN,999904,242928,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83344274631455,-73.94343136689785,"(40.83344274631455, -73.94343136689785)"
